196001.0000000000000000,3.9900000000000002
196002.0000000000000000,3.9700000000000002
196003.0000000000000000,3.8399999999999999
196004.0000000000000000,3.9199999999999999
196005.0000000000000000,3.8500000000000001
196006.0000000000000000,3.3199999999999998
196007.0000000000000000,3.2300000000000000
196008.0000000000000000,2.9800000000000000
196009.0000000000000000,2.6000000000000001
196010.0000000000000000,2.4700000000000002
196011.0000000000000000,2.4399999999999999
196012.0000000000000000,1.9800000000000000
196101.0000000000000000,1.4500000000000000
196102.0000000000000000,2.5400000000000000
196103.0000000000000000,2.0200000000000000
196104.0000000000000000,1.4900000000000000
196105.0000000000000000,1.9800000000000000
196106.0000000000000000,1.7300000000000000
196107.0000000000000000,1.1699999999999999
196108.0000000000000000,2.0000000000000000
196109.0000000000000000,1.8799999999999999
196110.0000000000000000,2.2599999999999998
196111.0000000000000000,2.6099999999999999
196112.0000000000000000,2.3300000000000001
196201.0000000000000000,2.1499999999999999
196202.0000000000000000,2.3700000000000001
196203.0000000000000000,2.8500000000000001
196204.0000000000000000,2.7799999999999998
196205.0000000000000000,2.3599999999999999
196206.0000000000000000,2.6800000000000002
196207.0000000000000000,2.7100000000000000
196208.0000000000000000,2.9300000000000002
196209.0000000000000000,2.8999999999999999
196210.0000000000000000,2.8999999999999999
196211.0000000000000000,2.9399999999999999
196212.0000000000000000,2.9300000000000002
196301.0000000000000000,2.9199999999999999
196302.0000000000000000,3.0000000000000000
196303.0000000000000000,2.9800000000000000
196304.0000000000000000,2.8999999999999999
196305.0000000000000000,3.0000000000000000
196306.0000000000000000,2.9900000000000002
196307.0000000000000000,3.0200000000000000
196308.0000000000000000,3.4900000000000002
196309.0000000000000000,3.4800000000000000
196310.0000000000000000,3.5000000000000000
196311.0000000000000000,3.4800000000000000
196312.0000000000000000,3.3799999999999999
196401.0000000000000000,3.4800000000000000
196402.0000000000000000,3.4800000000000000
196403.0000000000000000,3.4300000000000002
196404.0000000000000000,3.4700000000000002
196405.0000000000000000,3.5000000000000000
196406.0000000000000000,3.5000000000000000
196407.0000000000000000,3.4199999999999999
196408.0000000000000000,3.5000000000000000
196409.0000000000000000,3.4500000000000002
196410.0000000000000000,3.3599999999999999
196411.0000000000000000,3.5200000000000000
196412.0000000000000000,3.8500000000000001
196501.0000000000000000,3.8999999999999999
196502.0000000000000000,3.9800000000000000
196503.0000000000000000,4.0400000000000000
196504.0000000000000000,4.0899999999999999
196505.0000000000000000,4.0999999999999996
196506.0000000000000000,4.0400000000000000
196507.0000000000000000,4.0899999999999999
196508.0000000000000000,4.1200000000000001
196509.0000000000000000,4.0099999999999998
196510.0000000000000000,4.0800000000000001
196511.0000000000000000,4.0999999999999996
196512.0000000000000000,4.3200000000000003
196601.0000000000000000,4.4199999999999999
196602.0000000000000000,4.5999999999999996
196603.0000000000000000,4.6500000000000004
196604.0000000000000000,4.6699999999999999
196605.0000000000000000,4.9000000000000004
196606.0000000000000000,5.1699999999999999
196607.0000000000000000,5.2999999999999998
196608.0000000000000000,5.5300000000000002
196609.0000000000000000,5.4000000000000004
196610.0000000000000000,5.5300000000000002
196611.0000000000000000,5.7599999999999998
196612.0000000000000000,5.4000000000000004
196701.0000000000000000,4.9400000000000004
196702.0000000000000000,5.0000000000000000
196703.0000000000000000,4.5300000000000002
196704.0000000000000000,4.0499999999999998
196705.0000000000000000,3.9399999999999999
196706.0000000000000000,3.9800000000000000
196707.0000000000000000,3.7900000000000000
196708.0000000000000000,3.8999999999999999
196709.0000000000000000,3.9900000000000002
196710.0000000000000000,3.8799999999999999
196711.0000000000000000,4.1299999999999999
196712.0000000000000000,4.5099999999999998
196801.0000000000000000,4.5999999999999996
196802.0000000000000000,4.7100000000000000
196803.0000000000000000,5.0499999999999998
196804.0000000000000000,5.7599999999999998
196805.0000000000000000,6.1100000000000003
196806.0000000000000000,6.0700000000000003
196807.0000000000000000,6.0199999999999996
196808.0000000000000000,6.0300000000000002
196809.0000000000000000,5.7800000000000002
196810.0000000000000000,5.9100000000000001
196811.0000000000000000,5.8200000000000003
196812.0000000000000000,6.0199999999999996
196901.0000000000000000,6.2999999999999998
196902.0000000000000000,6.6100000000000003
196903.0000000000000000,6.7900000000000000
196904.0000000000000000,7.4100000000000001
196905.0000000000000000,8.6699999999999999
196906.0000000000000000,8.9000000000000004
196907.0000000000000000,8.6099999999999994
196908.0000000000000000,9.1899999999999995
196909.0000000000000000,9.1500000000000004
196910.0000000000000000,9.0000000000000000
196911.0000000000000000,8.8499999999999996
196912.0000000000000000,8.9700000000000006
197001.0000000000000000,8.9800000000000004
197002.0000000000000000,8.9800000000000004
197003.0000000000000000,7.7599999999999998
197004.0000000000000000,8.0999999999999996
197005.0000000000000000,7.9400000000000004
197006.0000000000000000,7.5999999999999996
197007.0000000000000000,7.2100000000000000
197008.0000000000000000,6.6100000000000003
197009.0000000000000000,6.2900000000000000
197010.0000000000000000,6.2000000000000002
197011.0000000000000000,5.5999999999999996
197012.0000000000000000,4.9000000000000004
197101.0000000000000000,4.1399999999999997
197102.0000000000000000,3.7200000000000002
197103.0000000000000000,3.7100000000000000
197104.0000000000000000,4.1500000000000004
197105.0000000000000000,4.6299999999999999
197106.0000000000000000,4.9100000000000001
197107.0000000000000000,5.3099999999999996
197108.0000000000000000,5.5599999999999996
197109.0000000000000000,5.5499999999999998
197110.0000000000000000,5.2000000000000002
197111.0000000000000000,4.9100000000000001
197112.0000000000000000,4.1399999999999997
197201.0000000000000000,3.5000000000000000
197202.0000000000000000,3.2900000000000000
197203.0000000000000000,3.8300000000000001
